chapter_id,chapter_name,chapter_no,class_id,class_name,subject_id,subject_name,unit_id,unit_name,unit_no
60d18e377849920004933daa,Punctuation,1.14,60c05895e82abc693455109d,6,60cc53337fd9443c34e3aa81,English,60d18c927849920004933d90,English Grammar,1
60d18e377849920004933da7,Framing Questions,1.11,60c05895e82abc693455109d,6,60cc53337fd9443c34e3aa81,English,60d18c927849920004933d90,English Grammar,1
60d18d8f7849920004933d99,Adjectives (Comparative and Superlative),7,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18d8f7849920004933d95,Adverbs (place and type),3,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18d8f7849920004933d93,Determiners,1,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18d8f7849920004933d94,Linking Words,2,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18d8f7849920004933d9a,Modal Auxiliaries,8,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18d8f7849920004933d98,Passivisation,6,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18d8f7849920004933d9c,Reported speech,10,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18d8f7849920004933d96,Tense forms,4,60dd8c7c01bce4172cf4899a,7,60cc53337fd9443c34e3aa81,English,60d18d057849920004933d92,English Grammar,1
60d18efc7849920004933db4,Active and Passive Voice,3,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933db9,Adverb,8,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933dbb,Conjunction,10,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933db3,Direct and Indirect Speech,2,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933db6,Noun,5,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933db2,Order of Words and Clauses,1,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933dbc,Phrases and Idioms,11,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933dba,Prepositions,9,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933db7,Pronoun,6,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933dbd,Vocabulary,12,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933db5,Tenses,4,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
60d18efc7849920004933dbe,Comprehension Reading,13,60bf184a4b91dc3983c12ae7,8,60cc53337fd9443c34e3aa81,English,60d18e607849920004933dab,English Grammar,1
61136ba922fcff004be0d6b0,Use of  Passive Voice,2.9,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6b2,"Clauses: Noun, Adverb Clauses of condition and time, Relative Clauses",2.1,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6ac,Questions,2.7,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6ae,Determiner,2.8,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6aa,Statements,2.6,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6a2,Modals,2.2,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6b4,Prepositions,2.11,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6a6,Reported Speech ,2.4,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6a4,Subject - verb concord,2.3,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
61136ba922fcff004be0d6a0,Tenses,2.1,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
60d192b67849920004933dda,Determiners,8,60bf71d1d38e530a98c857fd,10,60cc53337fd9443c34e3aa81,English,60d191d67849920004933dcc,Writing Skills with Grammar,2
60d192b67849920004933dd4,Modals,2,60bf71d1d38e530a98c857fd,10,60cc53337fd9443c34e3aa81,English,60d191d67849920004933dcc,Writing Skills with Grammar,2
60d192b67849920004933dd6,Reported speech,4,60bf71d1d38e530a98c857fd,10,60cc53337fd9443c34e3aa81,English,60d191d67849920004933dcc,Writing Skills with Grammar,2
60d192b67849920004933dd3,Tenses,1,60bf71d1d38e530a98c857fd,10,60cc53337fd9443c34e3aa81,English,60d191d67849920004933dcc,Writing Skills with Grammar,2
6113870b89efe7004c25477e,Vocabulary,2.12,60bf71cad38e530a98c857fc,9,60cc53337fd9443c34e3aa81,English,60d193057849920004933ddc,Writing Skills with Grammar,2
60d192b67849920004933dd5,Verb concord,3,60bf71d1d38e530a98c857fd,10,60cc53337fd9443c34e3aa81,English,60d191d67849920004933dcc,Writing Skills with Grammar,2
